orderId,itemId,Quantity,Name,catId,catName
5829,17,1,Veg Supreme Pizza,27,Pizza 
5829,123,1,Pepsi 1,38,Beverages 
5832,90,1,French Fries,29,Starters
5832,126,1,Water Bottle 1,38,Beverages 
5833,79,1,Grilled Chicken ,27,Pizza 
5833,123,1,Pepsi 1,38,Beverages 
5834,7,1,Margherita Pizza,27,Pizza 
5834,110,1,Cheese Chicken Pasta ,55,Pasta
5837,33,1,Potato Wedges,29,Starters
5837,34,1,Cheese Sticks ,29,Starters
5837,123,2,Pepsi 1,38,Beverages 
5839,77,1,Chicken Delight ,27,Pizza 
5839,11,1,Garden Fresh Pizza ,27,Pizza 
5842,7,1,Margherita Pizza,27,Pizza 
5842,39,1,Lava Cake,31,Desserts
5842,123,2,Pepsi 1,38,Beverages 
5843,25,1,Panner Tandoori Pizza,27,Pizza 
5843,85,1,Tandoori Chicken,27,Pizza 
5843,90,1,French Fries,29,Starters
5843,123,1,Pepsi 1,38,Beverages 
5844,37,1,Super Cheese,29,Starters
5844,90,1,French Fries,29,Starters
5845,16,1,Corn Exotica Pizza,27,Pizza 
5845,123,1,Pepsi 1,38,Beverages 
5847,77,1,Chicken Delight ,27,Pizza 
5847,81,1,All Meat Extravaganza,27,Pizza 
5847,123,2,Pepsi 1,38,Beverages 
5848,110,1,Cheese Chicken Pasta ,55,Pasta
5848,123,1,Pepsi 1,38,Beverages 
5849,15,1,Veggie Lovers Pizza ,27,Pizza 
5849,90,1,French Fries,29,Starters
5852,16,1,Corn Exotica Pizza,27,Pizza 
5852,35,1,Garlic Bread,29,Starters
5852,90,1,French Fries,29,Starters
5853,25,1,Panner Tandoori Pizza,27,Pizza 
5853,16,1,Corn Exotica Pizza,27,Pizza 
5853,90,2,French Fries,29,Starters
5853,97,4,Pepsi,38,Beverages 
5858,25,2,Panner Tandoori Pizza,27,Pizza 
5858,34,1,Cheese Sticks ,29,Starters
5860,126,1,Water Bottle 1,38,Beverages 
5860,78,1,Chicken Sausage ,27,Pizza 
5860,90,1,French Fries,29,Starters
5860,90,1,French Fries,29,Starters
5860,123,2,Pepsi 1,38,Beverages 
5860,78,1,Chicken Sausage ,27,Pizza 
5861,37,1,Super Cheese,29,Starters
5861,123,2,Pepsi 1,38,Beverages 
5866,90,1,French Fries,29,Starters
5866,36,1,Cheese Garlic Bread ,29,Starters
5868,11,1,Garden Fresh Pizza ,27,Pizza 
5868,39,1,Lava Cake,31,Desserts
5868,90,1,French Fries,29,Starters
5868,36,1,Cheese Garlic Bread ,29,Starters
5868,36,1,Cheese Garlic Bread ,29,Starters
5868,123,3,Pepsi 1,38,Beverages 
5869,11,1,Garden Fresh Pizza ,27,Pizza 
5869,123,1,Pepsi 1,38,Beverages 
5871,16,1,Corn Exotica Pizza,27,Pizza 
5871,123,1,Pepsi 1,38,Beverages 
5873,7,1,Margherita Pizza,27,Pizza 
5873,39,1,Lava Cake,31,Desserts
5876,11,1,Garden Fresh Pizza ,27,Pizza 
5876,90,1,French Fries,29,Starters
5876,126,1,Water Bottle 1,38,Beverages 
5878,15,1,Veggie Lovers Pizza ,27,Pizza 
5878,123,1,Pepsi 1,38,Beverages 
5880,15,1,Veggie Lovers Pizza ,27,Pizza 
5880,85,1,Tandoori Chicken,27,Pizza 
5880,90,1,French Fries,29,Starters
5880,123,2,Pepsi 1,38,Beverages 
5882,36,2,Cheese Garlic Bread ,29,Starters
5882,19,1,Veg Feast Pizza ,27,Pizza 
5882,123,1,Pepsi 1,38,Beverages 
5882,126,1,Water Bottle 1,38,Beverages 
5884,99,1,Meal For 2 Veg,39,Meal Deal
5884,97,2,Pepsi,38,Beverages 
5885,17,1,Veg Supreme Pizza,27,Pizza 
5885,123,1,Pepsi 1,38,Beverages 
5886,88,1,Chicken Fingers(Boneless) ,29,Starters
5886,123,1,Pepsi 1,38,Beverages 
5886,123,1,Pepsi 1,38,Beverages 
5887,35,1,Garlic Bread,29,Starters
5887,90,1,French Fries,29,Starters
5887,11,1,Garden Fresh Pizza ,27,Pizza 
5887,126,1,Water Bottle 1,38,Beverages 
5887,123,1,Pepsi 1,38,Beverages 
5888,78,1,Chicken Sausage ,27,Pizza 
5888,127,1,Carry Bag,38,Beverages 
5890,109,1,Cheesy Veggie Pasta,55,Pasta
5890,85,1,Tandoori Chicken,27,Pizza 
5890,123,1,Pepsi 1,38,Beverages 
5892,23,1,Jughalbandhi,27,Pizza 
5892,126,1,Water Bottle 1,38,Beverages 
5893,7,2,Margherita Pizza,27,Pizza 
5893,34,1,Cheese Sticks ,29,Starters
5895,7,2,Margherita Pizza,27,Pizza 
5895,39,1,Lava Cake,31,Desserts
5895,123,3,Pepsi 1,38,Beverages 
5897,85,1,Tandoori Chicken,27,Pizza 
5897,123,2,Pepsi 1,38,Beverages 
5901,9,1,Simply Veggie Pizza,27,Pizza 
5901,97,1,Pepsi,38,Beverages 
5902,7,2,Margherita Pizza,27,Pizza 
5902,17,1,Veg Supreme Pizza,27,Pizza 
5902,90,1,French Fries,29,Starters
5902,36,1,Cheese Garlic Bread ,29,Starters
5905,36,1,Cheese Garlic Bread ,29,Starters
5905,7,1,Margherita Pizza,27,Pizza 
5905,82,1,Chicken Supreme ,27,Pizza 
5905,123,1,Pepsi 1,38,Beverages 
5908,7,1,Margherita Pizza,27,Pizza 
5908,122,1,Water Bottle ,38,Beverages 
5910,34,1,Cheese Sticks ,29,Starters
5910,11,1,Garden Fresh Pizza ,27,Pizza 
5910,123,1,Pepsi 1,38,Beverages 
5911,23,1,Jughalbandhi,27,Pizza 
5911,123,3,Pepsi 1,38,Beverages 
5912,85,1,Tandoori Chicken,27,Pizza 
5912,90,1,French Fries,29,Starters
5913,77,1,Chicken Delight ,27,Pizza 
5913,123,1,Pepsi 1,38,Beverages 
5918,77,1,Chicken Delight ,27,Pizza 
5918,86,1,Pepperoni,27,Pizza 
5918,90,1,French Fries,29,Starters
5918,7,1,Margherita Pizza,27,Pizza 
5918,36,2,Cheese Garlic Bread ,29,Starters
5918,34,1,Cheese Sticks ,29,Starters
5919,80,1,Sausage Lovers ,27,Pizza 
5919,123,1,Pepsi 1,38,Beverages 
5920,23,1,Jughalbandhi,27,Pizza 
5920,126,1,Water Bottle 1,38,Beverages 
5920,126,1,Water Bottle 1,38,Beverages 
5921,123,1,Pepsi 1,38,Beverages 
5921,126,1,Water Bottle 1,38,Beverages 
5922,23,1,Jughalbandhi,27,Pizza 
5922,36,1,Cheese Garlic Bread ,29,Starters
5923,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
5923,123,1,Pepsi 1,38,Beverages 
5924,7,1,Margherita Pizza,27,Pizza 
5924,127,1,Carry Bag,38,Beverages 
5925,25,1,Panner Tandoori Pizza,27,Pizza 
5925,90,1,French Fries,29,Starters
5925,36,1,Cheese Garlic Bread ,29,Starters
5925,123,2,Pepsi 1,38,Beverages 
5926,90,1,French Fries,29,Starters
5926,7,1,Margherita Pizza,27,Pizza 
5927,25,1,Panner Tandoori Pizza,27,Pizza 
5927,123,1,Pepsi 1,38,Beverages 
5927,39,1,Lava Cake,31,Desserts
5927,126,1,Water Bottle 1,38,Beverages 
5928,33,1,Potato Wedges,29,Starters
5928,39,1,Lava Cake,31,Desserts
5928,88,1,Chicken Fingers(Boneless) ,29,Starters
5928,123,2,Pepsi 1,38,Beverages 
5929,90,2,French Fries,29,Starters
5929,122,2,Water Bottle ,38,Beverages 
5933,9,1,Simply Veggie Pizza,27,Pizza 
5933,33,1,Potato Wedges,29,Starters
5933,37,1,Super Cheese,29,Starters
5933,123,1,Pepsi 1,38,Beverages 
5934,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
5934,87,1,BBQ Cottage Cheese,28,Pizza Cones
5934,36,1,Cheese Garlic Bread ,29,Starters
5935,33,1,Potato Wedges,29,Starters
5935,90,1,French Fries,29,Starters
5935,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
5937,90,1,French Fries,29,Starters
5937,123,1,Pepsi 1,38,Beverages 
5937,126,1,Water Bottle 1,38,Beverages 
5938,77,1,Chicken Delight ,27,Pizza 
5938,90,1,French Fries,29,Starters
5940,7,1,Margherita Pizza,27,Pizza 
5940,88,1,Chicken Fingers(Boneless) ,29,Starters
5940,123,1,Pepsi 1,38,Beverages 
5941,123,1,Pepsi 1,38,Beverages 
5941,123,1,Pepsi 1,38,Beverages 
5942,7,1,Margherita Pizza,27,Pizza 
5942,36,1,Cheese Garlic Bread ,29,Starters
5943,36,1,Cheese Garlic Bread ,29,Starters
5943,37,1,Super Cheese,29,Starters
5943,7,2,Margherita Pizza,27,Pizza 
5944,15,1,Veggie Lovers Pizza ,27,Pizza 
5944,123,1,Pepsi 1,38,Beverages 
5949,37,1,Super Cheese,29,Starters
5949,90,1,French Fries,29,Starters
5951,11,1,Garden Fresh Pizza ,27,Pizza 
5951,90,1,French Fries,29,Starters
5952,9,1,Simply Veggie Pizza,27,Pizza 
5952,123,1,Pepsi 1,38,Beverages 
5954,16,1,Corn Exotica Pizza,27,Pizza 
5954,123,1,Pepsi 1,38,Beverages 
5959,25,1,Panner Tandoori Pizza,27,Pizza 
5959,90,1,French Fries,29,Starters
5959,123,1,Pepsi 1,38,Beverages 
5963,17,1,Veg Supreme Pizza,27,Pizza 
5963,123,1,Pepsi 1,38,Beverages 
5965,90,1,French Fries,29,Starters
5965,123,2,Pepsi 1,38,Beverages 
5965,36,1,Cheese Garlic Bread ,29,Starters
5967,29,1,Veg Kolhapuri Pizza,27,Pizza 
5967,97,1,Pepsi,38,Beverages 
5969,11,1,Garden Fresh Pizza ,27,Pizza 
5969,36,1,Cheese Garlic Bread ,29,Starters
5970,123,1,Pepsi 1,38,Beverages 
5970,123,1,Pepsi 1,38,Beverages 
5972,23,1,Jughalbandhi,27,Pizza 
5972,90,1,French Fries,29,Starters
5972,33,1,Potato Wedges,29,Starters
5972,88,1,Chicken Fingers(Boneless) ,29,Starters
5972,123,3,Pepsi 1,38,Beverages 
5974,17,1,Veg Supreme Pizza,27,Pizza 
5974,27,1,Hot Chilli Pizza,27,Pizza 
5977,7,1,Margherita Pizza,27,Pizza 
5977,90,1,French Fries,29,Starters
5981,7,1,Margherita Pizza,27,Pizza 
5981,123,1,Pepsi 1,38,Beverages 
5986,123,4,Pepsi 1,38,Beverages 
5986,123,3,Pepsi 1,38,Beverages 
5986,90,1,French Fries,29,Starters
5986,7,1,Margherita Pizza,27,Pizza 
5987,25,1,Panner Tandoori Pizza,27,Pizza 
5987,17,1,Veg Supreme Pizza,27,Pizza 
5987,90,1,French Fries,29,Starters
5987,123,2,Pepsi 1,38,Beverages 
5988,11,1,Garden Fresh Pizza ,27,Pizza 
5988,109,1,Cheesy Veggie Pasta,55,Pasta
5988,123,3,Pepsi 1,38,Beverages 
5991,27,1,Hot Chilli Pizza,27,Pizza 
5991,123,3,Pepsi 1,38,Beverages 
5992,11,1,Garden Fresh Pizza ,27,Pizza 
5992,79,1,Grilled Chicken ,27,Pizza 
5992,123,4,Pepsi 1,38,Beverages 
5992,90,1,French Fries,29,Starters
5994,123,1,Pepsi 1,38,Beverages 
5994,123,1,Pepsi 1,38,Beverages 
5996,90,1,French Fries,29,Starters
5996,123,1,Pepsi 1,38,Beverages 
5997,25,1,Panner Tandoori Pizza,27,Pizza 
5997,123,1,Pepsi 1,38,Beverages 
6001,15,1,Veggie Lovers Pizza ,27,Pizza 
6001,34,1,Cheese Sticks ,29,Starters
6003,7,1,Margherita Pizza,27,Pizza 
6003,7,1,Margherita Pizza,27,Pizza 
6004,90,1,French Fries,29,Starters
6004,39,2,Lava Cake,31,Desserts
6004,82,1,Chicken Supreme ,27,Pizza 
6004,126,1,Water Bottle 1,38,Beverages 
6007,15,1,Veggie Lovers Pizza ,27,Pizza 
6007,90,1,French Fries,29,Starters
6010,109,1,Cheesy Veggie Pasta,55,Pasta
6010,90,1,French Fries,29,Starters
6012,11,1,Garden Fresh Pizza ,27,Pizza 
6012,90,1,French Fries,29,Starters
6013,88,1,Chicken Fingers(Boneless) ,29,Starters
6013,123,1,Pepsi 1,38,Beverages 
6015,25,1,Panner Tandoori Pizza,27,Pizza 
6015,11,1,Garden Fresh Pizza ,27,Pizza 
6020,77,1,Chicken Delight ,27,Pizza 
6020,90,1,French Fries,29,Starters
6021,81,1,All Meat Extravaganza,27,Pizza 
6021,90,1,French Fries,29,Starters
6022,77,1,Chicken Delight ,27,Pizza 
6022,90,1,French Fries,29,Starters
6024,9,1,Simply Veggie Pizza,27,Pizza 
6024,123,1,Pepsi 1,38,Beverages 
6024,90,1,French Fries,29,Starters
6028,86,1,Pepperoni,27,Pizza 
6028,15,1,Veggie Lovers Pizza ,27,Pizza 
6028,37,1,Super Cheese,29,Starters
6028,33,1,Potato Wedges,29,Starters
6028,123,1,Pepsi 1,38,Beverages 
6029,7,1,Margherita Pizza,27,Pizza 
6029,11,1,Garden Fresh Pizza ,27,Pizza 
6029,90,1,French Fries,29,Starters
6029,37,1,Super Cheese,29,Starters
6032,7,3,Margherita Pizza,27,Pizza 
6032,90,1,French Fries,29,Starters
6037,7,1,Margherita Pizza,27,Pizza 
6037,90,1,French Fries,29,Starters
6039,81,1,All Meat Extravaganza,27,Pizza 
6039,90,1,French Fries,29,Starters
6039,123,1,Pepsi 1,38,Beverages 
6042,78,1,Chicken Sausage ,27,Pizza 
6042,110,1,Cheese Chicken Pasta ,55,Pasta
6042,123,1,Pepsi 1,38,Beverages 
6044,77,1,Chicken Delight ,27,Pizza 
6044,35,1,Garlic Bread,29,Starters
6044,35,1,Garlic Bread,29,Starters
6048,77,1,Chicken Delight ,27,Pizza 
6048,123,2,Pepsi 1,38,Beverages 
6049,80,1,Sausage Lovers ,27,Pizza 
6049,123,1,Pepsi 1,38,Beverages 
6051,7,1,Margherita Pizza,27,Pizza 
6051,90,1,French Fries,29,Starters
6052,90,1,French Fries,29,Starters
6052,25,1,Panner Tandoori Pizza,27,Pizza 
6053,7,4,Margherita Pizza,27,Pizza 
6053,90,2,French Fries,29,Starters
6056,17,1,Veg Supreme Pizza,27,Pizza 
6056,36,1,Cheese Garlic Bread ,29,Starters
6059,11,1,Garden Fresh Pizza ,27,Pizza 
6059,123,1,Pepsi 1,38,Beverages 
6059,37,1,Super Cheese,29,Starters
6061,109,1,Cheesy Veggie Pasta,55,Pasta
6061,36,2,Cheese Garlic Bread ,29,Starters
6062,7,1,Margherita Pizza,27,Pizza 
6062,126,1,Water Bottle 1,38,Beverages 
6066,16,1,Corn Exotica Pizza,27,Pizza 
6066,90,1,French Fries,29,Starters
6069,16,1,Corn Exotica Pizza,27,Pizza 
6069,122,1,Water Bottle ,38,Beverages 
6075,16,1,Corn Exotica Pizza,27,Pizza 
6075,39,1,Lava Cake,31,Desserts
6076,7,2,Margherita Pizza,27,Pizza 
6076,123,1,Pepsi 1,38,Beverages 
6077,19,1,Veg Feast Pizza ,27,Pizza 
6077,123,1,Pepsi 1,38,Beverages 
6080,23,1,Jughalbandhi,27,Pizza 
6080,17,1,Veg Supreme Pizza,27,Pizza 
6080,34,2,Cheese Sticks ,29,Starters
6080,122,2,Water Bottle ,38,Beverages 
6083,7,1,Margherita Pizza,27,Pizza 
6083,7,1,Margherita Pizza,27,Pizza 
6092,109,1,Cheesy Veggie Pasta,55,Pasta
6092,82,1,Chicken Supreme ,27,Pizza 
6092,123,1,Pepsi 1,38,Beverages 
6092,123,1,Pepsi 1,38,Beverages 
6092,37,1,Super Cheese,29,Starters
6095,17,1,Veg Supreme Pizza,27,Pizza 
6095,37,1,Super Cheese,29,Starters
6100,39,2,Lava Cake,31,Desserts
6100,11,1,Garden Fresh Pizza ,27,Pizza 
6101,77,1,Chicken Delight ,27,Pizza 
6101,123,1,Pepsi 1,38,Beverages 
6103,77,1,Chicken Delight ,27,Pizza 
6103,7,1,Margherita Pizza,27,Pizza 
6103,123,2,Pepsi 1,38,Beverages 
6104,77,1,Chicken Delight ,27,Pizza 
6104,123,1,Pepsi 1,38,Beverages 
6104,88,1,Chicken Fingers(Boneless) ,29,Starters
6105,100,1,Meal For 2 Non-veg,39,Meal Deal
6105,23,1,Jughalbandhi,27,Pizza 
6105,90,1,French Fries,29,Starters
6108,90,1,French Fries,29,Starters
6108,37,1,Super Cheese,29,Starters
6109,11,1,Garden Fresh Pizza ,27,Pizza 
6109,123,1,Pepsi 1,38,Beverages 
6110,81,1,All Meat Extravaganza,27,Pizza 
6110,123,1,Pepsi 1,38,Beverages 
6115,23,1,Jughalbandhi,27,Pizza 
6115,123,1,Pepsi 1,38,Beverages 
6121,9,1,Simply Veggie Pizza,27,Pizza 
6121,29,1,Veg Kolhapuri Pizza,27,Pizza 
6124,109,1,Cheesy Veggie Pasta,55,Pasta
6124,16,1,Corn Exotica Pizza,27,Pizza 
6124,122,1,Water Bottle ,38,Beverages 
6126,7,2,Margherita Pizza,27,Pizza 
6126,123,1,Pepsi 1,38,Beverages 
6129,11,1,Garden Fresh Pizza ,27,Pizza 
6129,123,1,Pepsi 1,38,Beverages 
6130,77,1,Chicken Delight ,27,Pizza 
6130,33,1,Potato Wedges,29,Starters
6130,123,1,Pepsi 1,38,Beverages 
6131,90,1,French Fries,29,Starters
6131,34,1,Cheese Sticks ,29,Starters
6132,7,3,Margherita Pizza,27,Pizza 
6132,34,1,Cheese Sticks ,29,Starters
6133,36,2,Cheese Garlic Bread ,29,Starters
6133,11,1,Garden Fresh Pizza ,27,Pizza 
6133,90,1,French Fries,29,Starters
6135,16,1,Corn Exotica Pizza,27,Pizza 
6135,90,1,French Fries,29,Starters
6136,7,1,Margherita Pizza,27,Pizza 
6136,39,1,Lava Cake,31,Desserts
6138,7,1,Margherita Pizza,27,Pizza 
6138,15,1,Veggie Lovers Pizza ,27,Pizza 
6138,39,2,Lava Cake,31,Desserts
6138,36,2,Cheese Garlic Bread ,29,Starters
6141,77,1,Chicken Delight ,27,Pizza 
6141,123,1,Pepsi 1,38,Beverages 
6141,123,1,Pepsi 1,38,Beverages 
6144,7,1,Margherita Pizza,27,Pizza 
6144,123,1,Pepsi 1,38,Beverages 
6145,100,1,Meal For 2 Non-veg,39,Meal Deal
6145,25,1,Panner Tandoori Pizza,27,Pizza 
6145,37,1,Super Cheese,29,Starters
6146,77,1,Chicken Delight ,27,Pizza 
6146,123,1,Pepsi 1,38,Beverages 
6148,27,1,Hot Chilli Pizza,27,Pizza 
6148,126,1,Water Bottle 1,38,Beverages 
6148,34,1,Cheese Sticks ,29,Starters
6149,109,1,Cheesy Veggie Pasta,55,Pasta
6149,36,1,Cheese Garlic Bread ,29,Starters
6150,33,1,Potato Wedges,29,Starters
6150,34,1,Cheese Sticks ,29,Starters
6150,88,1,Chicken Fingers(Boneless) ,29,Starters
6150,123,1,Pepsi 1,38,Beverages 
6154,33,1,Potato Wedges,29,Starters
6154,7,2,Margherita Pizza,27,Pizza 
6154,29,1,Veg Kolhapuri Pizza,27,Pizza 
6154,37,2,Super Cheese,29,Starters
6154,126,1,Water Bottle 1,38,Beverages 
6159,17,1,Veg Supreme Pizza,27,Pizza 
6159,90,1,French Fries,29,Starters
6159,97,1,Pepsi,38,Beverages 
6160,19,1,Veg Feast Pizza ,27,Pizza 
6160,90,1,French Fries,29,Starters
6161,17,1,Veg Supreme Pizza,27,Pizza 
6161,123,1,Pepsi 1,38,Beverages 
6165,36,1,Cheese Garlic Bread ,29,Starters
6165,123,2,Pepsi 1,38,Beverages 
6168,77,1,Chicken Delight ,27,Pizza 
6168,90,1,French Fries,29,Starters
6168,123,1,Pepsi 1,38,Beverages 
6169,82,1,Chicken Supreme ,27,Pizza 
6169,39,2,Lava Cake,31,Desserts
6169,37,1,Super Cheese,29,Starters
6169,122,1,Water Bottle ,38,Beverages 
6169,33,1,Potato Wedges,29,Starters
6169,90,1,French Fries,29,Starters
6170,7,1,Margherita Pizza,27,Pizza 
6170,27,1,Hot Chilli Pizza,27,Pizza 
6170,90,1,French Fries,29,Starters
6170,36,1,Cheese Garlic Bread ,29,Starters
6171,7,1,Margherita Pizza,27,Pizza 
6171,34,1,Cheese Sticks ,29,Starters
6171,78,1,Chicken Sausage ,27,Pizza 
6172,85,1,Tandoori Chicken,27,Pizza 
6172,90,1,French Fries,29,Starters
6174,85,1,Tandoori Chicken,27,Pizza 
6174,7,1,Margherita Pizza,27,Pizza 
6174,90,1,French Fries,29,Starters
6176,17,1,Veg Supreme Pizza,27,Pizza 
6176,39,1,Lava Cake,31,Desserts
6176,97,3,Pepsi,38,Beverages 
6178,7,1,Margherita Pizza,27,Pizza 
6178,123,1,Pepsi 1,38,Beverages 
6179,15,1,Veggie Lovers Pizza ,27,Pizza 
6179,123,3,Pepsi 1,38,Beverages 
6179,88,1,Chicken Fingers(Boneless) ,29,Starters
6181,123,1,Pepsi 1,38,Beverages 
6181,36,1,Cheese Garlic Bread ,29,Starters
6182,33,1,Potato Wedges,29,Starters
6182,90,1,French Fries,29,Starters
6182,125,1,Coke 1,38,Beverages 
6182,125,1,Coke 1,38,Beverages 
6183,7,1,Margherita Pizza,27,Pizza 
6183,90,1,French Fries,29,Starters
6184,7,2,Margherita Pizza,27,Pizza 
6184,36,2,Cheese Garlic Bread ,29,Starters
6186,17,1,Veg Supreme Pizza,27,Pizza 
6186,36,1,Cheese Garlic Bread ,29,Starters
6188,90,2,French Fries,29,Starters
6188,88,2,Chicken Fingers(Boneless) ,29,Starters
6188,29,1,Veg Kolhapuri Pizza,27,Pizza 
6188,25,1,Panner Tandoori Pizza,27,Pizza 
6188,85,1,Tandoori Chicken,27,Pizza 
6188,81,1,All Meat Extravaganza,27,Pizza 
6188,123,1,Pepsi 1,38,Beverages 
6189,36,1,Cheese Garlic Bread ,29,Starters
6189,123,1,Pepsi 1,38,Beverages 
6190,123,1,Pepsi 1,38,Beverages 
6190,123,1,Pepsi 1,38,Beverages 
6191,17,1,Veg Supreme Pizza,27,Pizza 
6191,15,1,Veggie Lovers Pizza ,27,Pizza 
6191,109,1,Cheesy Veggie Pasta,55,Pasta
6191,36,2,Cheese Garlic Bread ,29,Starters
6191,77,1,Chicken Delight ,27,Pizza 
6191,84,1,Punjabi Chicken Tikka ,27,Pizza 
6191,126,2,Water Bottle 1,38,Beverages 
6194,90,1,French Fries,29,Starters
6194,7,1,Margherita Pizza,27,Pizza 
6194,123,1,Pepsi 1,38,Beverages 
6196,85,1,Tandoori Chicken,27,Pizza 
6196,97,2,Pepsi,38,Beverages 
6196,34,1,Cheese Sticks ,29,Starters
6199,7,1,Margherita Pizza,27,Pizza 
6199,7,1,Margherita Pizza,27,Pizza 
6200,77,1,Chicken Delight ,27,Pizza 
6200,123,1,Pepsi 1,38,Beverages 
6202,11,1,Garden Fresh Pizza ,27,Pizza 
6202,123,4,Pepsi 1,38,Beverages 
6202,90,1,French Fries,29,Starters
6203,7,1,Margherita Pizza,27,Pizza 
6203,39,1,Lava Cake,31,Desserts
6203,123,1,Pepsi 1,38,Beverages 
6204,17,1,Veg Supreme Pizza,27,Pizza 
6204,90,1,French Fries,29,Starters
6204,39,2,Lava Cake,31,Desserts
6205,15,1,Veggie Lovers Pizza ,27,Pizza 
6205,90,1,French Fries,29,Starters
6205,123,1,Pepsi 1,38,Beverages 
6206,123,3,Pepsi 1,38,Beverages 
6206,77,1,Chicken Delight ,27,Pizza 
6206,7,1,Margherita Pizza,27,Pizza 
6206,7,1,Margherita Pizza,27,Pizza 
6207,21,1,Rainbow Veggie Pizza ,27,Pizza 
6207,90,1,French Fries,29,Starters
6210,101,1,Meal For 4 Veg ,39,Meal Deal
6210,90,2,French Fries,29,Starters
6211,7,3,Margherita Pizza,27,Pizza 
6211,7,3,Margherita Pizza,27,Pizza 
6212,33,1,Potato Wedges,29,Starters
6212,37,1,Super Cheese,29,Starters
6214,11,1,Garden Fresh Pizza ,27,Pizza 
6214,123,1,Pepsi 1,38,Beverages 
6215,15,1,Veggie Lovers Pizza ,27,Pizza 
6215,90,1,French Fries,29,Starters
6215,123,1,Pepsi 1,38,Beverages 
6216,77,1,Chicken Delight ,27,Pizza 
6216,79,1,Grilled Chicken ,27,Pizza 
6230,7,1,Margherita Pizza,27,Pizza 
6230,77,1,Chicken Delight ,27,Pizza 
6230,81,1,All Meat Extravaganza,27,Pizza 
6230,90,1,French Fries,29,Starters
6234,33,1,Potato Wedges,29,Starters
6234,7,1,Margherita Pizza,27,Pizza 
6234,123,1,Pepsi 1,38,Beverages 
6236,110,1,Cheese Chicken Pasta ,55,Pasta
6236,77,1,Chicken Delight ,27,Pizza 
6236,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
6236,90,1,French Fries,29,Starters
6236,123,2,Pepsi 1,38,Beverages 
6239,31,3,Garden Fresh Pizza Cone,28,Pizza Cones
6239,127,1,Carry Bag,38,Beverages 
6245,25,1,Panner Tandoori Pizza,27,Pizza 
6245,33,1,Potato Wedges,29,Starters
6245,39,1,Lava Cake,31,Desserts
6246,85,1,Tandoori Chicken,27,Pizza 
6246,126,1,Water Bottle 1,38,Beverages 
6248,17,1,Veg Supreme Pizza,27,Pizza 
6248,90,1,French Fries,29,Starters
6248,123,1,Pepsi 1,38,Beverages 
6254,7,1,Margherita Pizza,27,Pizza 
6254,7,1,Margherita Pizza,27,Pizza 
6255,33,1,Potato Wedges,29,Starters
6255,7,1,Margherita Pizza,27,Pizza 
6255,7,1,Margherita Pizza,27,Pizza 
6255,7,1,Margherita Pizza,27,Pizza 
6255,36,1,Cheese Garlic Bread ,29,Starters
6256,36,3,Cheese Garlic Bread ,29,Starters
6256,90,1,French Fries,29,Starters
6256,126,1,Water Bottle 1,38,Beverages 
6256,11,1,Garden Fresh Pizza ,27,Pizza 
6257,34,1,Cheese Sticks ,29,Starters
6257,7,2,Margherita Pizza,27,Pizza 
6257,90,1,French Fries,29,Starters
6259,77,2,Chicken Delight ,27,Pizza 
6259,123,1,Pepsi 1,38,Beverages 
6263,78,1,Chicken Sausage ,27,Pizza 
6263,88,1,Chicken Fingers(Boneless) ,29,Starters
6263,123,2,Pepsi 1,38,Beverages 
6264,7,3,Margherita Pizza,27,Pizza 
6264,123,2,Pepsi 1,38,Beverages 
6266,25,1,Panner Tandoori Pizza,27,Pizza 
6266,25,1,Panner Tandoori Pizza,27,Pizza 
6266,37,2,Super Cheese,29,Starters
6266,123,3,Pepsi 1,38,Beverages 
6267,36,1,Cheese Garlic Bread ,29,Starters
6267,7,1,Margherita Pizza,27,Pizza 
6269,33,1,Potato Wedges,29,Starters
6269,90,1,French Fries,29,Starters
6270,77,2,Chicken Delight ,27,Pizza 
6270,90,1,French Fries,29,Starters
6270,36,1,Cheese Garlic Bread ,29,Starters
6272,16,1,Corn Exotica Pizza,27,Pizza 
6272,122,1,Water Bottle ,38,Beverages 
6274,7,1,Margherita Pizza,27,Pizza 
6274,11,1,Garden Fresh Pizza ,27,Pizza 
6274,123,1,Pepsi 1,38,Beverages 
6278,16,1,Corn Exotica Pizza,27,Pizza 
6278,123,1,Pepsi 1,38,Beverages 
6283,123,1,Pepsi 1,38,Beverages 
6283,126,1,Water Bottle 1,38,Beverages 
6284,25,1,Panner Tandoori Pizza,27,Pizza 
6284,37,1,Super Cheese,29,Starters
6285,123,1,Pepsi 1,38,Beverages 
6285,90,1,French Fries,29,Starters
6287,78,1,Chicken Sausage ,27,Pizza 
6287,123,2,Pepsi 1,38,Beverages 
6288,35,1,Garlic Bread,29,Starters
6288,90,3,French Fries,29,Starters
6288,11,2,Garden Fresh Pizza ,27,Pizza 
6288,21,1,Rainbow Veggie Pizza ,27,Pizza 
6289,36,1,Cheese Garlic Bread ,29,Starters
6289,11,1,Garden Fresh Pizza ,27,Pizza 
6289,124,2,Mountain Due 1,38,Beverages 
6292,16,1,Corn Exotica Pizza,27,Pizza 
